# Program: /home/emthompson/anaconda3/envs/ps2ff/bin/run_ps2ff
# Config file: default_rrup.ini
# Process start: 2017-09-25T17:12:06.214184
# Process finish: 2017-09-26T01:45:03.841051
# rup_dim_model = WC94, mech = A, LW = False, AR = 1.7, ndip = 17, mindip = 0.174533, maxdip = 1.570796, ntheta = 73, nxny = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","V4","V4.25","V4.5","V4.75","V5","V5.25","V5.5","V5.75","V6","V6.25","V6.5","V6.75","V7","V7.25","V7.5","V7.75","V8","V8.25","V8.5","V8.75","V9"
0.100000,32.878542,32.102185,31.105016,29.836427,28.245785,26.294787,23.981905,21.386667,18.742594,16.529975,15.420168,15.713207,16.971055,18.435479,19.714140,20.806895,21.702374,22.337124,22.718338,22.911756,22.981324
0.125893,32.874487,32.098741,31.102128,29.834041,28.243849,26.293249,23.980720,21.385794,18.741990,16.529581,15.419913,15.713017,16.970862,18.435189,19.713695,20.806311,21.701681,22.336365,22.717545,22.910945,22.980505
0.158489,32.868145,32.093326,31.097558,29.830249,28.240767,26.290804,23.978840,21.384411,18.741032,16.528958,15.419516,15.712742,16.970609,18.434864,19.713209,20.805661,21.700901,22.335503,22.716641,22.910019,22.979569
0.199526,32.858246,32.084838,31.090360,29.824243,28.235866,26.286913,23.975854,21.382218,18.739514,16.527969,15.418890,15.712313,16.970242,18.434420,19.712608,20.804871,21.699954,22.334457,22.715544,22.908895,22.978433
0.251189,32.842824,32.071559,31.079057,29.814770,28.228097,26.280725,23.971102,21.378735,18.737109,16.526403,15.417899,15.711659,16.969738,18.433870,19.711888,20.803938,21.698834,22.333218,22.714242,22.907558,22.977082
0.316228,32.818840,32.050818,31.061339,29.799872,28.215830,26.270911,23.963545,21.373196,18.733291,16.523924,15.416329,15.710620,16.968944,18.433078,19.710915,20.802715,21.697391,22.331632,22.712578,22.905853,22.975359
0.398107,32.781619,32.018482,31.033614,29.776489,28.196520,26.255403,23.951556,21.364386,18.727220,16.519993,15.413850,15.708968,16.967656,18.431793,19.709461,20.800972,21.695392,22.329462,22.710312,22.903537,22.973023
0.501187,32.723998,31.968177,30.990315,29.739857,28.166193,26.230987,23.932612,21.350414,18.717570,16.513747,15.409929,15.706375,16.965655,18.429834,19.707245,20.798419,21.692550,22.326419,22.707153,22.900317,22.969777
0.630957,32.635109,31.890148,30.922868,29.682606,28.118672,26.192648,23.902803,21.328356,18.702279,16.503825,15.403708,15.702291,16.962529,18.426772,19.703755,20.794463,21.688246,22.321880,22.702475,22.895565,22.964996
0.794328,32.498633,31.769645,30.818204,29.593435,28.044450,26.132639,23.856074,21.293717,18.678191,16.488130,15.393831,15.695829,16.957647,18.421984,19.698327,20.788358,21.681696,22.315055,22.695484,22.888487,22.957883
1.000000,32.290301,31.584718,30.656712,29.455247,27.929052,26.039128,23.783150,21.239623,18.640540,16.463521,15.378217,15.685452,16.949759,18.414396,19.689841,20.778843,21.671516,22.304525,22.684761,22.877662,22.947018
1.258925,31.974509,31.303256,30.409607,29.242697,27.750844,25.894328,23.670062,21.155723,18.582215,16.425427,15.353906,15.668967,16.936939,18.402185,19.676455,20.763876,21.655481,22.288016,22.668026,22.860808,22.930119
1.584893,31.501023,30.879252,30.035713,28.919293,27.478313,25.672112,23.496217,21.026795,18.492877,16.367415,15.316937,15.643309,16.916155,18.382129,19.654902,20.740139,21.630214,22.262033,22.641748,22.834402,22.903663
1.995262,30.804621,30.249706,29.477828,28.434350,27.067279,25.335396,23.232199,20.831164,18.358063,16.280895,15.260580,15.598273,16.870676,18.332866,19.602321,20.684787,21.572726,22.203276,22.582431,22.774879,22.844082
