# Program: /home/emthompson/anaconda3/envs/ps2ff/bin/run_ps2ff
# Config file: acr_n_rrup.ini
# Process start: 2017-09-25T10:45:59.942021
# Process finish: 2017-09-25T13:21:20.856869
# rup_dim_model = HB08, mech = N, LW = False, AR = 1.7, ndip = 5, mindip = 0.698132, maxdip = 1.047198, ntheta = 73, nxny = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","R4","R4.25","R4.5","R4.75","R5","R5.25","R5.5","R5.75","R6","R6.25","R6.5","R6.75","R7","R7.25","R7.5","R7.75","R8","R8.25","R8.5","R8.75","R9"
1.000000,9.773140,9.675009,9.548737,9.386749,9.180432,8.920484,8.598408,8.209941,7.762126,7.286429,6.853768,6.604804,6.481869,6.426786,6.409592,6.406417,6.406153,6.406147,6.406147,6.406147,6.406147
1.258925,7.792873,7.712686,7.610434,7.479836,7.313966,7.105530,6.847839,6.537494,6.180035,5.800338,5.454572,5.254891,5.156152,5.111833,5.097983,5.095435,5.095230,5.095225,5.095225,5.095225,5.095225
1.584893,6.227683,6.161066,6.077299,5.971285,5.837223,5.669269,5.462222,5.213433,4.927250,4.623295,4.345983,4.184935,4.105118,4.069170,4.057876,4.055787,4.055616,4.055612,4.055612,4.055612,4.055612
1.995262,4.993791,4.937511,4.867627,4.780532,4.671375,4.535188,4.367833,4.167330,3.937139,3.692695,3.469035,3.338015,3.272833,3.243282,3.233887,3.232099,3.231930,3.231917,3.231916,3.231916,3.231916
2.511886,4.024425,3.976398,3.916924,3.843959,3.753983,3.642659,3.506359,3.343546,3.157072,2.959079,2.777124,2.669125,2.615066,2.590279,2.582221,2.580572,2.580351,2.580314,2.580310,2.580309,2.580309
3.162278,3.266364,3.225259,3.174031,3.111480,3.035780,2.943641,2.831631,2.698171,2.545580,2.383493,2.233531,2.142763,2.096894,2.075458,2.068205,2.066520,2.066177,2.066082,2.066062,2.066061,2.066061
3.981072,2.677198,2.642062,2.597850,2.543446,2.478085,2.400212,2.307004,2.196468,2.070048,1.935374,1.809462,1.731059,1.690856,1.671500,1.664539,1.662619,1.662043,1.661827,1.661769,1.661761,1.661761
5.011872,2.223069,2.193156,2.155149,2.107789,2.050367,1.982658,1.903462,1.810757,1.704696,1.590803,1.482477,1.412282,1.375519,1.357045,1.349832,1.347429,1.346484,1.346062,1.345915,1.345884,1.345881
6.309573,1.876820,1.851513,1.819073,1.778144,1.727706,1.667604,1.598245,1.518910,1.428799,1.330894,1.235167,1.169630,1.134291,1.115491,1.107410,1.104229,1.102743,1.101978,1.101660,1.101572,1.101560
7.943282,1.616501,1.595265,1.567833,1.532841,1.489033,1.435729,1.373488,1.303423,1.225412,1.140200,1.053850,0.990180,0.954499,0.934161,0.924502,0.920154,0.917892,0.916633,0.916034,0.915820,0.915771
10.000000,1.424185,1.406532,1.383582,1.354037,1.316547,1.270007,1.214197,1.150528,1.080811,1.005507,0.927024,0.863764,0.826499,0.803499,0.791463,0.785471,0.782165,0.780216,0.779171,0.778726,0.778597
12.589254,1.285063,1.270532,1.251542,1.226911,1.195316,1.155445,1.106396,1.048514,0.984139,0.915621,0.844040,0.781582,0.742563,0.716300,0.701161,0.692975,0.688273,0.685406,0.683759,0.682953,0.682651
15.848932,1.186808,1.174954,1.159397,1.139099,1.112835,1.079263,1.037131,0.985779,0.926204,0.861699,0.795168,0.734792,0.694855,0.665539,0.646944,0.636067,0.629606,0.625589,0.623151,0.621812,0.621223
19.952623,1.119191,1.109588,1.096943,1.080365,1.058769,1.030891,0.995379,0.951056,0.897552,0.836664,0.772811,0.714514,0.674259,0.642516,0.620569,0.606678,0.598064,0.592621,0.589222,0.587236,0.586230
25.118864,1.073893,1.066152,1.055932,1.042483,1.024871,1.001965,0.972463,0.935020,0.888571,0.833150,0.771613,0.713796,0.672737,0.638599,0.613211,0.595961,0.584801,0.577661,0.573129,0.570341,0.568776
31.622777,1.044355,1.038140,1.029917,1.019066,1.004799,0.986137,0.961908,0.930786,0.891458,0.843040,0.786127,0.728040,0.685180,0.647578,0.617886,0.596623,0.582407,0.573195,0.567284,0.563574,0.561379
39.810717,1.025598,1.020627,1.014039,1.005324,0.993833,0.978738,0.959021,0.933474,0.900765,0.859644,0.809482,0.753120,0.708710,0.666828,0.631624,0.605317,0.587328,0.575577,0.568005,0.563179,0.560193
50.118723,1.013994,1.010030,1.004769,0.997799,0.988584,0.976443,0.960511,0.939734,0.912876,0.878613,0.835796,0.784011,0.739991,0.694721,0.653650,0.621347,0.598703,0.583802,0.574160,0.567971,0.564077
63.095734,1.007006,1.003852,0.999661,0.994100,0.986736,0.977008,0.964201,0.947415,0.925562,0.897387,0.861587,0.816035,0.774693,0.728389,0.682508,0.643901,0.615756,0.596972,0.584775,0.576916,0.571899
79.432823,1.002927,1.000420,0.997087,0.992659,0.986787,0.979014,0.968753,0.955255,0.937588,0.914632,0.885117,0.846278,0.809134,0.764205,0.715685,0.671522,0.637371,0.613862,0.598493,0.588553,0.582170
100.000000,1.000643,0.998651,0.996003,0.992481,0.987806,0.981607,0.973405,0.962586,0.948369,0.929785,0.905687,0.873242,0.841046,0.799582,0.751004,0.702744,0.662589,0.633628,0.614353,0.601840,0.593773
125.892541,0.999442,0.997861,0.995757,0.992958,0.989239,0.984301,0.977758,0.969106,0.957701,0.942728,0.923187,0.896457,0.869268,0.832466,0.786126,0.736040,0.690763,0.655904,0.631890,0.616175,0.606009
158.489319,0.998880,0.997625,0.995954,0.993731,0.990773,0.986844,0.981630,0.974722,0.965594,0.953571,0.937804,0.915988,0.893419,0.861781,0.819523,0.770054,0.721158,0.680502,0.651058,0.631399,0.618629
199.526231,0.998682,0.997686,0.996360,0.994593,0.992243,0.989118,0.984966,0.979458,0.972166,0.962535,0.949860,0.932172,0.913655,0.887069,0.849854,0.803144,0.752895,0.707369,0.672081,0.647647,0.631631
251.188643,0.998683,0.997892,0.996839,0.995436,0.993568,0.991083,0.987780,0.983392,0.977574,0.969874,0.959712,0.945440,0.930370,0.908365,0.876533,0.834229,0.784946,0.736087,0.695136,0.665263,0.645245
316.227766,0.998783,0.998155,0.997319,0.996205,0.994721,0.992746,0.990118,0.986625,0.981988,0.975841,0.967709,0.956235,0.944041,0.926019,0.899344,0.862262,0.815996,0.766069,0.720413,0.684706,0.659848
398.107171,0.998925,0.998427,0.997763,0.996878,0.995699,0.994130,0.992040,0.989261,0.985568,0.980666,0.974171,0.964969,0.955143,0.940492,0.918451,0.886830,0.845097,0.796347,0.747579,0.706298,0.675955
501.187234,0.999079,0.998683,0.998156,0.997453,0.996516,0.995269,0.993608,0.991398,0.988458,0.984553,0.979371,0.972007,0.964114,0.952266,0.934233,0.907782,0.871314,0.825747,0.776151,0.730302,0.694114
630.957344,0.999225,0.998911,0.998492,0.997934,0.997190,0.996199,0.994879,0.993122,0.990783,0.987674,0.983543,0.977660,0.971336,0.961793,0.947142,0.925310,0.894281,0.853312,0.805090,0.756352,0.714677
794.328235,0.999357,0.999108,0.998775,0.998332,0.997741,0.996954,0.995905,0.994508,0.992648,0.990174,0.986884,0.982190,0.977132,0.969469,0.957626,0.939777,0.913855,0.878156,0.833275,0.783951,0.737851
1000.000000,0.999473,0.999274,0.999010,0.998658,0.998189,0.997563,0.996730,0.995620,0.994141,0.992172,0.989554,0.985812,0.981773,0.975635,0.966099,0.951603,0.930228,0.899913,0.859693,0.811949,0.763194
