# Program: /home/emthompson/anaconda3/envs/ps2ff/bin/run_ps2ff
# Config file: figure3_mid.ini
# Process start: 2017-09-11T15:44:27.508325
# Process finish: 2017-09-11T15:49:56.896331
# rup_dim_model = HB08, mech = SS, LW = False, AR = 1.7, ndip = 4, mindip = 1.308997, maxdip = 1.570796, ntheta = 73, nxny = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","R4","R4.25","R4.5","R4.75","R5","R5.25","R5.5","R5.75","R6","R6.25","R6.5","R6.75","R7","R7.25","R7.5","R7.75","R8","R8.25","R8.5","R8.75","R9"
3.162278,0.868020,0.830818,0.786948,0.739644,0.694516,0.653228,0.613464,0.572533,0.528163,0.478942,0.425592,0.383792,0.361370,0.349332,0.344243,0.342303,0.341537,0.341333,0.341310,0.341308,0.341308
3.981072,0.892701,0.861153,0.822531,0.777588,0.730300,0.686000,0.645242,0.605453,0.563998,0.518721,0.468624,0.427234,0.404365,0.391438,0.385511,0.382988,0.381839,0.381409,0.381303,0.381294,0.381294
5.011872,0.913227,0.886938,0.854000,0.813979,0.768121,0.721099,0.677634,0.637297,0.597373,0.555304,0.509183,0.469557,0.446937,0.433476,0.426802,0.423579,0.421864,0.421125,0.420920,0.420892,0.420890
6.309573,0.930105,0.908458,0.880908,0.846558,0.805181,0.758606,0.712056,0.669400,0.629365,0.589204,0.546527,0.509338,0.487366,0.473527,0.466010,0.462007,0.459763,0.458655,0.458227,0.458119,0.458110
7.943282,0.943871,0.926198,0.903453,0.874604,0.838829,0.796160,0.749101,0.703198,0.661271,0.621429,0.580996,0.545776,0.524220,0.509814,0.501343,0.496465,0.493525,0.491888,0.491178,0.490969,0.490936
10.000000,0.955032,0.940693,0.922088,0.898203,0.868020,0.830818,0.786948,0.739644,0.694516,0.653228,0.613511,0.579225,0.557450,0.542045,0.532281,0.526282,0.522569,0.520420,0.519341,0.518916,0.518808
12.589254,0.964038,0.952460,0.937344,0.917767,0.892701,0.861153,0.822531,0.777588,0.730300,0.686000,0.645269,0.610614,0.587804,0.570792,0.559345,0.552030,0.547397,0.544554,0.542969,0.542271,0.542058
15.848932,0.971282,0.961966,0.949747,0.933817,0.913227,0.886938,0.854000,0.813979,0.768121,0.721099,0.677641,0.641100,0.616258,0.596898,0.583253,0.574243,0.568449,0.564835,0.562731,0.561659,0.561232
19.952623,0.977093,0.969617,0.959778,0.946887,0.930105,0.908458,0.880908,0.846558,0.805181,0.758606,0.712042,0.671977,0.643970,0.621356,0.604872,0.593769,0.586591,0.582036,0.579234,0.577665,0.576965
25.118864,0.981745,0.975759,0.967859,0.957469,0.943871,0.926198,0.903453,0.874604,0.838829,0.796160,0.749066,0.704377,0.672145,0.645221,0.625105,0.611365,0.602417,0.596686,0.593103,0.591003,0.589921
31.622777,0.985462,0.980677,0.974348,0.966001,0.955032,0.940693,0.922088,0.898203,0.868020,0.830818,0.786890,0.738584,0.701774,0.669533,0.644818,0.627760,0.616629,0.609472,0.604923,0.602117,0.600538
39.810717,0.988429,0.984609,0.979549,0.972858,0.964038,0.952460,0.937344,0.917767,0.892701,0.861153,0.822447,0.773398,0.732959,0.695142,0.664965,0.643769,0.629882,0.620910,0.615160,0.611558,0.609434
50.118723,0.990794,0.987749,0.983708,0.978355,0.971282,0.961966,0.949747,0.933817,0.913227,0.886938,0.853906,0.807113,0.765128,0.722479,0.686344,0.660150,0.642831,0.631612,0.624395,0.619801,0.616958
63.095734,0.992678,0.990252,0.987029,0.982754,0.977093,0.969617,0.959778,0.946887,0.930105,0.908458,0.880819,0.838334,0.796859,0.751062,0.709438,0.677682,0.656112,0.642056,0.632979,0.627156,0.623501
79.432823,0.994178,0.992246,0.989678,0.986268,0.981745,0.975759,0.967859,0.957469,0.943871,0.926198,0.903374,0.866199,0.827284,0.780722,0.734681,0.697036,0.670382,0.652800,0.641406,0.634071,0.629395
100.000000,0.995372,0.993835,0.991790,0.989071,0.985462,0.980677,0.974348,0.966001,0.955032,0.940693,0.922020,0.890389,0.855318,0.810119,0.761555,0.718626,0.686339,0.664384,0.650074,0.640827,0.634892
125.892541,0.996322,0.995099,0.993471,0.991306,0.988429,0.984609,0.979549,0.972858,0.964038,0.952460,0.937287,0.910861,0.880323,0.838485,0.789785,0.742704,0.704531,0.677403,0.659463,0.647828,0.640336
158.489319,0.997077,0.996104,0.994809,0.993086,0.990794,0.987749,0.983708,0.978355,0.971282,0.961966,0.949700,0.927907,0.901998,0.864658,0.817918,0.768692,0.725329,0.692489,0.670060,0.655428,0.645968
199.526231,0.997677,0.996904,0.995874,0.994503,0.992678,0.990252,0.987029,0.982754,0.977093,0.969617,0.959739,0.941929,0.920326,0.888053,0.845170,0.796147,0.748793,0.710085,0.682401,0.664035,0.652119
251.188643,0.998154,0.997540,0.996721,0.995630,0.994178,0.992246,0.989678,0.986268,0.981745,0.975759,0.967827,0.953367,0.935577,0.908325,0.870304,0.823566,0.774339,0.730540,0.697072,0.674107,0.659106
316.227766,0.998533,0.998045,0.997394,0.996527,0.995372,0.993835,0.991790,0.989071,0.985462,0.980677,0.974323,0.962640,0.948117,0.925471,0.892776,0.850125,0.801334,0.753727,0.714434,0.686134,0.667300
398.107171,0.998835,0.998447,0.997929,0.997240,0.996322,0.995099,0.993471,0.991306,0.988429,0.984609,0.979528,0.970124,0.958342,0.939737,0.912220,0.874568,0.828299,0.779099,0.734824,0.700683,0.677137
501.187234,0.999074,0.998766,0.998355,0.997807,0.997077,0.996104,0.994809,0.993086,0.990794,0.987749,0.983691,0.976143,0.966629,0.951466,0.928655,0.896390,0.854345,0.805817,0.757946,0.718040,0.689089
630.957344,0.999265,0.999020,0.998693,0.998257,0.997677,0.996904,0.995874,0.994503,0.992678,0.990252,0.987016,0.980971,0.973316,0.961030,0.942321,0.915228,0.878249,0.832481,0.783304,0.738538,0.703696
794.328235,0.999416,0.999221,0.998961,0.998615,0.998154,0.997540,0.996721,0.995630,0.994178,0.992246,0.989667,0.984835,0.978694,0.968783,0.953553,0.931130,0.899533,0.858114,0.809855,0.761728,0.721200
1000.000000,0.999536,0.999381,0.999175,0.998900,0.998533,0.998045,0.997394,0.996527,0.995372,0.993835,0.991781,0.987923,0.983006,0.975038,0.962709,0.944339,0.917859,0.881568,0.836306,0.787163,0.741908
