# Program: ./run_ps2ff
# Config file: ../ps2ff/config/scr_a.ini
# Process start: 2018-01-02T13:47:05.918143
# Process finish: 2018-01-03T15:02:50.116713
# rup_dim_model = S14, mech = A, LW = False, AR = 1.0, ndip = 17, mindip = 0.174533, maxdip = 1.570796, ntheta = 73, nxny = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 15.000000
"Repi_km","V4","V4.25","V4.5","V4.75","V5","V5.25","V5.5","V5.75","V6","V6.25","V6.5","V6.75","V7","V7.25","V7.5","V7.75","V8","V8.25","V8.5","V8.75","V9"
39.810717,0.765787,0.803973,0.880750,1.028726,1.306184,1.816346,2.740045,4.389537,7.320968,12.749391,23.387691,42.219049,68.114274,94.524152,115.004655,127.863288,134.867682,138.530942,140.572213,141.814943,142.556862
50.118723,0.521904,0.567393,0.653668,0.813964,1.107440,1.638769,2.591843,4.286662,7.302483,12.961043,24.629132,47.820519,84.566773,127.782679,165.931364,192.806721,208.872922,217.621913,222.365963,225.119647,226.786766
63.095734,0.362272,0.412485,0.504904,0.673179,0.977090,1.522388,2.495262,4.221510,7.297203,13.117557,25.578006,52.864816,102.020537,168.106193,234.389948,286.503478,320.641950,340.375285,351.204299,357.313202,360.964207
79.432823,0.258928,0.312113,0.408400,0.581721,0.892289,1.446669,2.432826,4.180898,7.299261,13.235504,26.259036,56.810633,118.995620,214.835486,324.162046,419.364993,487.081269,528.867311,552.613142,565.871223,573.552379
100.000000,0.192443,0.247440,0.346095,0.522529,0.837277,1.397525,2.392615,4.155932,7.304777,13.324681,26.740097,59.861432,135.297427,267.854624,438.981834,604.343910,731.788524,815.466202,864.884143,892.689181,908.545988
125.892541,0.149847,0.205928,0.306009,0.484344,0.801699,1.365721,2.366759,4.140613,7.311288,13.392555,27.091938,62.176110,149.318994,322.671977,577.390375,854.152081,1086.498072,1248.336514,1347.829204,1405.033086,1437.467407
158.489319,0.122593,0.179296,0.280199,0.459636,0.778513,1.344772,2.349474,4.130261,7.316312,13.442695,27.351707,63.807562,160.111516,376.113062,738.549365,1182.682783,1591.560041,1895.490199,2090.883285,2205.854624,2270.992385
199.526231,0.105081,0.162081,0.263368,0.443313,0.762910,1.330315,2.337146,4.122473,7.319409,13.479107,27.544471,64.991445,168.617258,425.977922,915.409588,1593.314142,2287.999107,2845.763261,3222.550308,3450.001068,3580.013465
251.188643,0.093814,0.150938,0.252386,0.432553,0.752495,1.320537,2.328737,4.117299,7.322425,13.507725,27.692608,65.878371,174.843012,465.792095,1090.478327,2077.193012,3216.378530,4213.339444,4925.641039,5370.742538,5629.226541
316.227766,0.086577,0.143742,0.245243,0.425495,0.745600,1.314017,2.323156,4.114126,7.325578,13.530906,27.808533,66.555339,179.337591,497.160232,1260.340808,2629.870845,4411.415666,6131.804808,7449.647501,8309.818933,8818.565593
398.107171,0.081920,0.139083,0.240585,0.420850,0.741021,1.309661,2.319465,4.112259,7.328640,13.549702,27.899620,67.077197,182.696515,521.333068,1407.488027,3202.418173,5852.328863,8724.029975,11113.508499,12755.513215,13753.231680
501.187234,0.078913,0.136054,0.237530,0.417775,0.737960,1.306734,2.317015,4.111205,7.331442,13.564877,27.971372,67.482452,185.251470,538.710010,1521.902949,3761.272807,7526.900397,12124.744020,16320.232252,19392.398150,21333.106910
630.957344,0.076964,0.134075,0.235515,0.415724,0.735897,1.304749,2.315380,4.110645,7.333905,13.577091,28.028066,67.798816,187.215532,551.572451,1612.753548,4282.875486,9360.236987,16361.747976,23478.792724,29116.659392,32856.630627
794.328235,0.075693,0.132772,0.234174,0.414342,0.734490,1.303389,2.314278,4.110377,7.336011,13.586887,28.072901,68.046924,188.738360,561.314385,1679.911591,4701.219398,11173.237170,21340.104982,32992.592511,43078.822090,50171.095055
1000.000000,0.074859,0.131909,0.233273,0.413402,0.733522,1.302446,2.313528,4.110274,7.337779,13.594728,28.108398,68.242407,189.927158,568.790075,1728.849371,5031.804806,12928.954548,27009.029423,45201.326035,62615.137931,75785.515808
