# Program: ./run_ps2ff
# Config file: ../ps2ff/config/scr_a.ini
# Process start: 2018-01-02T13:47:05.918143
# Process finish: 2018-01-03T15:02:50.106454
# rup_dim_model = S14, mech = A, LW = False, AR = 1.0, ndip = 17, mindip = 0.174533, maxdip = 1.570796, ntheta = 73, nxny = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 15.000000
"Repi_km","R4","R4.25","R4.5","R4.75","R5","R5.25","R5.5","R5.75","R6","R6.25","R6.5","R6.75","R7","R7.25","R7.5","R7.75","R8","R8.25","R8.5","R8.75","R9"
39.810717,1.013954,1.010426,1.005747,0.999553,0.991376,0.980620,0.966540,0.948235,0.924626,0.894093,0.853866,0.801426,0.738853,0.675229,0.621477,0.583041,0.558652,0.544211,0.536048,0.531708,0.529638
50.118723,1.007270,1.004492,1.000804,0.995915,0.989449,0.980920,0.969715,0.955074,0.936047,0.911133,0.877532,0.831714,0.773274,0.708887,0.649843,0.604462,0.574185,0.555796,0.545258,0.539526,0.536655
63.095734,1.003326,1.001135,0.998225,0.994364,0.989247,0.982485,0.973574,0.961882,0.946596,0.926397,0.898694,0.859603,0.806904,0.744530,0.682635,0.631366,0.595059,0.572183,0.558810,0.551393,0.547528
79.432823,1.001078,0.999350,0.997051,0.993998,0.989947,0.984584,0.977499,0.968173,0.955922,0.939621,0.916995,0.884279,0.838100,0.779739,0.717222,0.661447,0.619369,0.591616,0.574926,0.565487,0.560436
100.000000,0.999863,0.998497,0.996679,0.994263,0.991054,0.986799,0.981168,0.973734,0.963933,0.950823,0.932467,0.905454,0.865858,0.812780,0.751668,0.692970,0.645671,0.612826,0.592389,0.580572,0.574103
125.892541,0.999261,0.998180,0.996741,0.994828,0.992285,0.988908,0.984432,0.978511,0.970681,0.960164,0.945345,0.923255,0.889930,0.842919,0.784960,0.724919,0.673066,0.634993,0.610357,0.595725,0.587535
158.489319,0.999014,0.998158,0.997019,0.995502,0.993485,0.990805,0.987247,0.982532,0.976284,0.967865,0.955945,0.938010,0.910380,0.869673,0.816163,0.756434,0.701011,0.657768,0.628486,0.610559,0.600307
199.526231,0.998964,0.998286,0.997383,0.996180,0.994580,0.992451,0.989624,0.985871,0.980889,0.974160,0.964598,0.950111,0.927440,0.892849,0.844711,0.787002,0.729299,0.681178,0.646867,0.625127,0.612398
251.188643,0.999017,0.998480,0.997763,0.996809,0.995539,0.993849,0.991601,0.988616,0.984646,0.979275,0.971621,0.959963,0.941509,0.912610,0.870373,0.816168,0.757657,0.705286,0.665742,0.639642,0.623936
316.227766,0.999118,0.998692,0.998124,0.997366,0.996358,0.995016,0.993230,0.990855,0.987695,0.983411,0.977294,0.967941,0.953006,0.929161,0.892851,0.843265,0.785629,0.730094,0.685400,0.654453,0.635243
398.107171,0.999236,0.998898,0.998447,0.997846,0.997045,0.995979,0.994559,0.992671,0.990156,0.986744,0.981862,0.974373,0.962338,0.942842,0.912199,0.868030,0.812928,0.755592,0.706130,0.669965,0.646673
501.187234,0.999353,0.999084,0.998726,0.998249,0.997613,0.996767,0.995639,0.994138,0.992137,0.989420,0.985528,0.979542,0.969875,0.954046,0.928580,0.890143,0.838909,0.781377,0.728001,0.686524,0.658598
630.957344,0.999461,0.999247,0.998963,0.998584,0.998079,0.997407,0.996511,0.995318,0.993727,0.991564,0.988463,0.983686,0.975940,0.963152,0.942218,0.909422,0.863063,0.807078,0.751040,0.704456,0.671428
794.328235,0.999555,0.999386,0.999161,0.998860,0.998459,0.997924,0.997213,0.996264,0.994999,0.993279,0.990811,0.987002,0.980806,0.970515,0.953447,0.925962,0.885101,0.832217,0.775008,0.723911,0.685516
1000.000000,0.999637,0.999502,0.999323,0.999084,0.998766,0.998341,0.997776,0.997023,0.996017,0.994649,0.992685,0.989650,0.984702,0.976444,0.962614,0.939881,0.904631,0.856041,0.799394,0.744872,0.701161
