# Program: ./run_ps2ff
# Config file: ../ps2ff/config/scr_a.ini
# Process start: 2018-01-02T12:12:14.823280
# Process finish: 2018-01-02T13:39:33.171711
# rup_dim_model = S14, mech = A, LW = False, AR = 1.0, ndip = 17, mindip = 0.174533, maxdip = 1.570796, ntheta = 73, nxny = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 15.000000
"Repi_km","R4","R4.25","R4.5","R4.75","R5","R5.25","R5.5","R5.75","R6","R6.25","R6.5","R6.75","R7","R7.25","R7.5","R7.75","R8","R8.25","R8.5","R8.75","R9"
1.995262,0.811566,0.754749,0.684656,0.603163,0.516248,0.431789,0.355560,0.289807,0.234518,0.189301,0.154247,0.129477,0.113837,0.104817,0.099933,0.097531,0.096550,0.096237,0.096163,0.096151,0.096151
2.511886,0.848168,0.801236,0.741781,0.669117,0.585954,0.498938,0.415783,0.341555,0.277964,0.225232,0.183779,0.153985,0.134777,0.123399,0.117002,0.113668,0.112186,0.111657,0.111514,0.111487,0.111485
3.162278,0.878050,0.839691,0.790402,0.728271,0.653127,0.568550,0.481759,0.400128,0.328031,0.267158,0.218554,0.183011,0.159638,0.145475,0.137256,0.132733,0.130559,0.129707,0.129452,0.129395,0.129387
3.981072,0.902288,0.871149,0.830776,0.779051,0.714244,0.636778,0.551085,0.464803,0.384906,0.315552,0.259064,0.216898,0.188559,0.171009,0.160577,0.154633,0.151609,0.150322,0.149888,0.149777,0.149759
5.011872,0.921854,0.896702,0.863880,0.821407,0.767171,0.699703,0.620116,0.533640,0.448187,0.370704,0.305823,0.256226,0.222084,0.200481,0.187408,0.179772,0.175678,0.173788,0.173082,0.172882,0.172841
6.309573,0.937593,0.917352,0.890811,0.856225,0.811566,0.754749,0.684656,0.603163,0.516291,0.432433,0.359139,0.301375,0.260526,0.234095,0.217834,0.208141,0.202738,0.200087,0.199010,0.198668,0.198588
7.943282,0.950218,0.933975,0.912599,0.884599,0.848168,0.801236,0.741781,0.669117,0.585988,0.499462,0.418986,0.352632,0.304135,0.271967,0.251853,0.239700,0.232752,0.229169,0.227590,0.227030,0.226881
10.000000,0.960325,0.947319,0.930154,0.907582,0.878050,0.839691,0.790402,0.728271,0.653146,0.568899,0.484320,0.409989,0.353075,0.314177,0.289463,0.274388,0.265594,0.260848,0.258608,0.257738,0.257477
12.589254,0.968402,0.958006,0.944255,0.926117,0.902288,0.871149,0.830776,0.779051,0.714245,0.636909,0.552749,0.472659,0.407245,0.360636,0.330417,0.311815,0.300810,0.294696,0.291653,0.290373,0.289944
15.848932,0.974850,0.966550,0.955553,0.941016,0.921854,0.896702,0.863880,0.821407,0.767154,0.699587,0.620638,0.538625,0.465951,0.411061,0.374405,0.351599,0.337983,0.330259,0.326234,0.324406,0.323726
19.952623,0.979990,0.973372,0.964590,0.952960,0.937593,0.917352,0.890811,0.856225,0.811530,0.754372,0.683858,0.604500,0.527558,0.464866,0.420984,0.393190,0.376455,0.366811,0.361612,0.359112,0.358098
25.118864,0.984086,0.978812,0.971808,0.962517,0.950218,0.933975,0.912599,0.884599,0.848126,0.800717,0.739894,0.666669,0.589331,0.520776,0.469583,0.436010,0.415555,0.403638,0.397064,0.393757,0.392313
31.622777,0.987346,0.983147,0.977566,0.970153,0.960325,0.947319,0.930154,0.907582,0.878009,0.839127,0.787797,0.722570,0.648338,0.576850,0.519302,0.479526,0.454706,0.440105,0.431915,0.427631,0.425636
39.810717,0.989941,0.986599,0.982154,0.976246,0.968402,0.958006,0.944255,0.926117,0.902250,0.870606,0.827939,0.771330,0.702613,0.631101,0.568885,0.523064,0.493349,0.475561,0.465447,0.460013,0.457357
50.118723,0.992005,0.989347,0.985809,0.981103,0.974850,0.966550,0.955553,0.941016,0.921821,0.896215,0.861147,0.812918,0.750948,0.681759,0.616971,0.565903,0.531050,0.509578,0.497193,0.490413,0.486967
63.095734,0.993646,0.991532,0.988718,0.984972,0.979990,0.973372,0.964590,0.952960,0.937565,0.916931,0.888339,0.847855,0.793178,0.728034,0.662533,0.607284,0.567394,0.541866,0.526813,0.518425,0.514019
79.432823,0.994951,0.993270,0.991032,0.988052,0.984086,0.978812,0.971808,0.962517,0.950195,0.933620,0.910451,0.876923,0.829643,0.769729,0.705058,0.646677,0.602000,0.572129,0.553992,0.543681,0.538138
100.000000,0.995988,0.994652,0.992873,0.990502,0.987346,0.983147,0.977566,0.970153,0.960306,0.947023,0.928335,0.900843,0.860634,0.806708,0.744359,0.684028,0.634945,0.600510,0.578897,0.566331,0.559427
125.892541,0.996813,0.995751,0.994336,0.992451,0.989941,0.986599,0.982154,0.976246,0.968387,0.957763,0.942740,0.920365,0.886697,0.839231,0.780584,0.719556,0.666523,0.627304,0.601748,0.586494,0.577929
158.489319,0.997468,0.996624,0.995499,0.994001,0.992005,0.989347,0.985809,0.981103,0.974837,0.966352,0.954306,0.936201,0.908375,0.867425,0.813544,0.753243,0.697069,0.653026,0.623051,0.604624,0.594056
199.526231,0.997988,0.997318,0.996424,0.995233,0.993646,0.991532,0.988718,0.984972,0.979980,0.973211,0.963572,0.948982,0.926199,0.891478,0.843148,0.785123,0.726960,0.678300,0.643483,0.621350,0.608361
251.188643,0.998402,0.997869,0.997159,0.996212,0.994951,0.993270,0.991032,0.988052,0.984077,0.978682,0.970982,0.959262,0.940742,0.911773,0.869438,0.815064,0.756284,0.703566,0.663664,0.637266,0.621350
316.227766,0.998730,0.998307,0.997743,0.996991,0.995988,0.994652,0.992873,0.990502,0.987340,0.983043,0.976899,0.967507,0.952534,0.928650,0.892290,0.842618,0.784834,0.729084,0.684146,0.652979,0.633603
398.107171,0.998991,0.998655,0.998207,0.997609,0.996813,0.995751,0.994336,0.992451,0.989936,0.986516,0.981618,0.974107,0.962049,0.942530,0.911863,0.867652,0.812471,0.755008,0.705387,0.669064,0.645645
501.187234,0.999199,0.998932,0.998575,0.998101,0.997468,0.996624,0.995499,0.994001,0.992001,0.989280,0.985378,0.979380,0.969699,0.953857,0.928378,0.889921,0.838647,0.781043,0.727566,0.685979,0.657958
630.957344,0.999364,0.999151,0.998868,0.998491,0.997988,0.997318,0.996424,0.995233,0.993643,0.991479,0.988373,0.983588,0.975833,0.963039,0.942097,0.909292,0.862914,0.806890,0.750790,0.704131,0.671032
794.328235,0.999494,0.999326,0.999101,0.998801,0.998402,0.997869,0.997159,0.996212,0.994948,0.993228,0.990756,0.986943,0.980742,0.970447,0.953376,0.925886,0.885016,0.832112,0.774867,0.723720,0.685273
1000.000000,0.999598,0.999464,0.999286,0.999048,0.998730,0.998307,0.997743,0.996991,0.995986,0.994618,0.992653,0.989615,0.984665,0.976404,0.962572,0.939837,0.904583,0.855984,0.799317,0.744762,0.701014
