# Program: /home/emthompson/anaconda3/envs/ps2ff/bin/run_ps2ff
# Config file: scr_n_rrup.ini
# Process start: 2017-09-26T01:45:04.444526
# Process finish: 2017-09-26T04:03:25.326480
# rup_dim_model = S14, mech = N, LW = False, AR = 1.0, ndip = 5, mindip = 0.698132, maxdip = 1.047198, ntheta = 73, nxny = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 15.000000
"Repi_km","R4","R4.25","R4.5","R4.75","R5","R5.25","R5.5","R5.75","R6","R6.25","R6.5","R6.75","R7","R7.25","R7.5","R7.75","R8","R8.25","R8.5","R8.75","R9"
1.258925,5.844158,5.763410,5.661514,5.533993,5.375967,5.183212,4.954482,4.695817,4.426487,4.180775,3.995923,3.888863,3.844949,3.833535,3.831989,3.831862,3.831852,3.831852,3.831852,3.831852,3.831852
1.584893,4.694114,4.627195,4.542831,4.437714,4.308257,4.151286,3.965872,3.756781,3.539204,3.340338,3.190088,3.102490,3.066181,3.056499,3.055028,3.054833,3.054803,3.054801,3.054801,3.054801,3.054801
1.995262,3.791515,3.735859,3.665510,3.577930,3.470575,3.341224,3.189299,3.018595,2.841084,2.678372,2.554628,2.481719,2.450954,2.442360,2.440794,2.440472,2.440402,2.440395,2.440394,2.440394,2.440394
2.511886,3.086578,3.040267,2.981418,2.907885,2.817779,2.709685,2.583427,2.442107,2.295176,2.159861,2.055913,1.993650,1.966595,1.958463,1.956598,1.956055,1.955898,1.955870,1.955868,1.955868,1.955868
3.162278,2.539650,2.501186,2.452003,2.390113,2.313872,2.222322,2.115672,1.996590,1.872577,1.757456,1.667660,1.612531,1.587503,1.579180,1.576751,1.575839,1.575523,1.575452,1.575446,1.575446,1.575446
3.981072,2.119049,2.087226,2.046288,1.994347,1.929753,1.851579,1.760149,1.657848,1.550707,1.449919,1.369488,1.318327,1.293648,1.284374,1.281034,1.279572,1.279001,1.278845,1.278823,1.278821,1.278821
5.011872,1.799323,1.773145,1.739283,1.695986,1.641554,1.574820,1.495816,1.406499,1.311763,1.220761,1.145739,1.095670,1.069621,1.058519,1.053836,1.051580,1.050590,1.050259,1.050191,1.050185,1.050185
6.309573,1.559844,1.538467,1.510681,1.474911,1.429495,1.373007,1.304909,1.226388,1.141228,1.056919,0.984350,0.932893,0.903712,0.889725,0.883117,0.879726,0.878112,0.877504,0.877353,0.877336,0.877336
7.943282,1.383711,1.366395,1.343795,1.314535,1.277072,1.229881,1.171882,1.103252,1.026444,0.947370,0.875657,0.821093,0.787172,0.769107,0.759854,0.754929,0.752456,0.751412,0.751088,0.751028,0.751024
10.000000,1.256926,1.243008,1.224781,1.201066,1.170492,1.131577,1.082961,1.023945,0.955520,0.881794,0.810975,0.752909,0.713290,0.690031,0.677313,0.670379,0.666740,0.665042,0.664427,0.664285,0.664272
12.589254,1.167835,1.156714,1.142105,1.123018,1.098265,1.066491,1.026294,0.976505,0.916927,0.849752,0.781206,0.720498,0.674984,0.645676,0.628638,0.619144,0.614012,0.611468,0.610439,0.610147,0.610101
15.848932,1.106809,1.097949,1.086280,1.070976,1.051028,1.025242,0.992299,0.950910,0.900218,0.840816,0.776427,0.714515,0.663425,0.627529,0.605429,0.592837,0.585916,0.582321,0.580687,0.580116,0.579991
19.952623,1.066093,1.059042,1.049733,1.037486,1.021452,1.000602,0.973750,0.939642,0.897186,0.845960,0.787258,0.725839,0.669881,0.626976,0.598990,0.582651,0.573543,0.568649,0.566259,0.565329,0.565087
25.118864,1.039634,1.034026,1.026609,1.016825,1.003969,0.987170,0.965386,0.937452,0.902215,0.858746,0.806456,0.747138,0.687531,0.637597,0.602920,0.582044,0.570292,0.563873,0.560593,0.559158,0.558685
31.622777,1.022877,1.018423,1.012523,1.004723,0.994444,0.980958,0.963371,0.940636,0.911618,0.875135,0.829448,0.773841,0.712701,0.656564,0.614643,0.588333,0.573354,0.565071,0.560671,0.558570,0.557784
39.810717,1.012528,1.008995,1.004308,0.998102,0.989903,0.979112,0.964973,0.946576,0.922867,0.892601,0.853561,0.803152,0.742900,0.682266,0.633287,0.600829,0.581888,0.571297,0.565544,0.562661,0.561464
50.118723,1.006299,1.003499,0.999780,0.994848,0.988320,0.979705,0.968376,0.953558,0.934316,0.909466,0.876711,0.832359,0.775321,0.712741,0.657682,0.618566,0.594818,0.581411,0.574040,0.570185,0.568404
63.095734,1.002662,1.000443,0.997493,0.993577,0.988385,0.981519,0.972463,0.960569,0.945035,0.924796,0.897706,0.859763,0.807847,0.745942,0.686214,0.640261,0.610883,0.593994,0.584596,0.579535,0.577050
79.432823,1.000623,0.998864,0.996524,0.993415,0.989289,0.983823,0.976596,0.967075,0.954582,0.938198,0.916031,0.884237,0.838392,0.779337,0.717023,0.664859,0.629282,0.608140,0.596263,0.589771,0.586442
100.000000,0.999547,0.998153,0.996297,0.993830,0.990552,0.986203,0.980444,0.972836,0.962818,0.949614,0.931610,0.905344,0.865903,0.811571,0.749133,0.691859,0.649658,0.623402,0.608466,0.600202,0.595806
125.892541,0.999040,0.997935,0.996463,0.994505,0.991901,0.988443,0.983857,0.977786,0.969771,0.959166,0.944621,0.923146,0.889960,0.841526,0.781142,0.720372,0.671738,0.639679,0.620971,0.610508,0.604822
158.489319,0.998858,0.997981,0.996814,0.995259,0.993192,0.990443,0.986793,0.981955,0.975552,0.967056,0.955352,0.937921,0.910408,0.868289,0.811813,0.749775,0.695558,0.657173,0.633864,0.620703,0.613466
199.526231,0.998853,0.998158,0.997231,0.995997,0.994355,0.992171,0.989267,0.985414,0.980306,0.973513,0.964122,0.950046,0.927485,0.891705,0.840626,0.779592,0.721025,0.676091,0.647365,0.630846,0.621654
251.188643,0.998938,0.998386,0.997650,0.996671,0.995367,0.993631,0.991322,0.988255,0.984185,0.978760,0.971243,0.959919,0.941565,0.911699,0.866705,0.808584,0.747549,0.696589,0.661844,0.641196,0.629597
316.227766,0.999061,0.998623,0.998039,0.997261,0.996225,0.994846,0.993011,0.990571,0.987329,0.983003,0.976996,0.967911,0.953063,0.928436,0.889735,0.836230,0.775008,0.718995,0.677757,0.652106,0.637515
398.107171,0.999194,0.998846,0.998383,0.997765,0.996942,0.995847,0.994388,0.992448,0.989867,0.986420,0.981626,0.974353,0.962392,0.942274,0.909678,0.861893,0.802550,0.742984,0.695369,0.663998,0.645696
501.187234,0.999321,0.999045,0.998678,0.998187,0.997534,0.996664,0.995504,0.993962,0.991909,0.989164,0.985341,0.979530,0.969924,0.953599,0.926540,0.884890,0.829235,0.768252,0.715027,0.677377,0.654524
630.957344,0.999437,0.999218,0.998926,0.998536,0.998018,0.997326,0.996405,0.995179,0.993546,0.991362,0.988317,0.983679,0.975982,0.962800,0.940581,0.905120,0.854641,0.794465,0.736805,0.692611,0.664372
794.328235,0.999538,0.999364,0.999132,0.998823,0.998410,0.997861,0.997129,0.996155,0.994857,0.993119,0.990695,0.986997,0.980842,0.970236,0.952139,0.922479,0.877904,0.820443,0.760185,0.709926,0.675682
1000.000000,0.999623,0.999485,0.999301,0.999055,0.998728,0.998292,0.997710,0.996936,0.995904,0.994522,0.992593,0.989647,0.984733,0.976223,0.961568,0.937071,0.898649,0.845623,0.785027,0.729647,0.688907
