# Program: /home/emthompson/anaconda3/envs/ps2ff/bin/run_ps2ff
# Config file: acr_ss_rrup.ini
# Process start: 2017-09-25T15:40:42.407164
# Process finish: 2017-09-25T17:12:05.607618
# rup_dim_model = HB08, mech = SS, LW = False, AR = 1.7, ndip = 4, mindip = 1.308997, maxdip = 1.570796, ntheta = 73, nxny = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","V4","V4.25","V4.5","V4.75","V5","V5.25","V5.5","V5.75","V6","V6.25","V6.5","V6.75","V7","V7.25","V7.5","V7.75","V8","V8.25","V8.5","V8.75","V9"
0.100000,38.533559,37.476883,36.090821,34.284675,31.952750,28.981213,25.267367,20.763922,15.572394,10.127873,5.397794,3.401079,1.711491,1.195997,1.145100,1.143432,1.143432,1.143432,1.143432,1.143432,1.143432
0.125893,38.525027,37.469451,36.084517,34.279446,31.948404,28.977584,25.264354,20.761491,15.570567,10.126720,5.397476,3.401622,1.712551,1.197290,1.146452,1.144789,1.144789,1.144789,1.144789,1.144789,1.144789
0.158489,38.512494,37.458302,36.074787,34.271182,31.941503,28.971826,25.259583,20.757643,15.567676,10.124896,5.396973,3.402483,1.714233,1.199341,1.148598,1.146942,1.146942,1.146942,1.146942,1.146942,1.146942
0.199526,38.494346,37.441759,36.060063,34.258320,31.930573,28.962685,25.252018,20.751555,15.563103,10.122009,5.396178,3.403835,1.716878,1.202568,1.151973,1.150330,1.150330,1.150330,1.150330,1.150330,1.150330
0.251189,38.468355,37.417512,36.038012,34.238689,31.913462,28.948203,25.240020,20.741913,15.555868,10.117442,5.394921,3.406017,1.721130,1.207754,1.157397,1.155775,1.155775,1.155775,1.155775,1.155775,1.155775
0.316228,38.431250,37.382357,36.005332,34.209056,31.887145,28.925440,25.221021,20.726636,15.544422,10.110224,5.392934,3.409451,1.727831,1.215928,1.165947,1.164357,1.164357,1.164357,1.164357,1.164357,1.164357
0.398107,38.378045,37.331602,35.957412,34.164726,31.847159,28.890225,25.191107,20.702472,15.526314,10.098817,5.389795,3.414901,1.738465,1.228901,1.179517,1.177978,1.177978,1.177978,1.177978,1.177978,1.177978
0.501187,38.301058,37.258167,35.887557,34.099120,31.786934,28.836467,25.144650,20.664434,15.497709,10.080792,5.384834,3.423521,1.755301,1.249450,1.201015,1.199558,1.199558,1.199558,1.199558,1.199558,1.199558
0.630957,38.188525,37.151268,35.785812,34.002808,31.697241,28.755190,25.073558,20.605269,15.452744,10.052358,5.376969,3.437056,1.781813,1.281832,1.234900,1.233571,1.233571,1.233571,1.233571,1.233571,1.233571
0.794328,38.022506,36.994651,35.637305,33.862065,31.565099,28.633822,24.966013,20.514726,15.382878,10.007757,5.364446,3.458219,1.823505,1.332821,1.288273,1.287147,1.287147,1.287147,1.287147,1.287147,1.287147
