# Program: /home/emthompson/anaconda3/envs/ps2ff/bin/run_ps2ff
# Config file: acr_r_rjb.ini
# Process start: 2017-09-13T13:05:34.944363
# Process finish: 2017-09-13T13:10:08.590330
# rup_dim_model = HB08, mech = R, LW = False, AR = 1.7, ndip = 4, mindip = 0.610865, maxdip = 0.872665, ntheta = 73, nxny = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","V4","V4.25","V4.5","V4.75","V5","V5.25","V5.5","V5.75","V6","V6.25","V6.5","V6.75","V7","V7.25","V7.5","V7.75","V8","V8.25","V8.5","V8.75","V9"
7.943282,0.122854,0.217308,0.383086,0.671299,1.163308,1.969344,3.114327,4.280842,5.137779,5.584783,5.483801,5.009357,4.477887,3.968873,3.571106,3.306440,3.149146,3.064410,3.026189,3.013479,3.010972
10.000000,0.123197,0.218278,0.385890,0.679639,1.188947,2.053590,3.448493,5.328464,7.101409,8.343270,8.892314,8.671546,8.015844,7.262025,6.616577,6.163635,5.881867,5.719058,5.636329,5.604719,5.597475
12.589254,0.123434,0.218946,0.387788,0.685153,1.205443,2.104731,3.621547,6.017657,9.056002,11.722617,13.498534,14.283391,13.809055,12.907047,11.979563,11.267154,10.796574,10.508450,10.351839,10.285218,10.266117
15.848932,0.123604,0.219409,0.389091,0.688867,1.216298,2.137409,3.723822,6.378890,10.463265,15.290439,19.262573,22.162547,22.585752,21.990619,20.950030,19.989305,19.293012,18.839979,18.574830,18.448217,18.410274
19.952623,0.123733,0.219734,0.389992,0.691410,1.223577,2.158803,3.788642,6.584194,11.218331,18.104027,25.664148,32.261368,34.730177,35.405327,34.851378,33.927409,33.108917,32.512099,32.138370,31.957230,31.908717
25.118864,0.123837,0.219980,0.390621,0.693167,1.228542,2.173082,3.830857,6.712987,11.633085,19.693437,31.143271,43.949571,50.186642,53.678085,54.841020,54.767382,54.279867,53.774006,53.414161,53.232721,53.201655
31.622777,0.123920,0.220174,0.391086,0.694388,1.231969,2.182783,3.858902,6.796387,11.889467,20.535899,34.484926,55.602327,68.193184,77.402770,82.758849,85.252798,86.181358,86.392969,86.376879,86.392025,86.530244
39.810717,0.123987,0.220331,0.391452,0.695273,1.234341,2.189465,3.877875,6.851530,12.054432,21.047309,36.215472,65.090651,86.488472,106.092311,120.808335,129.925355,134.823223,137.209618,138.373497,139.056866,139.598137
50.118723,0.124040,0.220456,0.391746,0.695961,1.236035,2.194086,3.890907,6.888673,12.162985,21.374089,37.238218,71.528062,102.408951,137.377138,169.841047,193.743570,208.331038,216.175369,220.284377,222.614528,224.184164
63.095734,0.124083,0.220557,0.391982,0.696513,1.237333,2.197344,3.899917,6.914103,12.235774,21.588026,37.886418,75.563233,115.142993,169.522130,230.019820,281.632369,316.820024,337.225098,348.284846,354.533332,358.420097
79.432823,0.124117,0.220637,0.392170,0.696956,1.238369,2.199795,3.906210,6.931672,12.285422,21.730821,38.308571,78.300168,125.262656,200.579778,299.007531,397.052527,472.296519,519.544677,546.044711,560.961820,569.874776
100.000000,0.124144,0.220701,0.392321,0.697311,1.239202,2.201743,3.910858,6.943875,12.319685,21.827831,38.589020,80.113081,132.306073,228.416167,374.613393,542.148671,687.153267,787.761413,847.908870,881.863053,901.758027
125.892541,0.124165,0.220752,0.392441,0.697595,1.239869,2.203308,3.914518,6.952727,12.343412,21.894649,38.778752,81.354672,137.345531,251.376246,449.013447,709.760054,969.858839,1171.616380,1301.199931,1376.141694,1419.461663
158.489319,0.124183,0.220792,0.392537,0.697821,1.240403,2.204562,3.917457,6.959611,12.360352,21.940864,38.909071,82.236067,140.776275,267.942341,516.750909,893.907581,1324.346369,1700.617413,1966.711777,2129.213422,2222.690253
199.526231,0.124196,0.220824,0.392613,0.698002,1.240829,2.205565,3.919815,6.965132,12.373325,21.973441,38.999167,82.875082,143.189581,280.017270,572.513146,1074.278124,1732.929582,2395.432482,2917.204372,3258.076814,3458.561660
251.188643,0.124207,0.220850,0.392674,0.698145,1.241168,2.206367,3.921702,6.969564,12.383695,21.997952,39.062105,83.344887,144.944499,288.405490,613.242496,1238.485397,2179.338519,3260.898160,4220.860903,4910.299685,5336.682389
316.227766,0.124216,0.220870,0.392723,0.698260,1.241439,2.207006,3.923210,6.973112,12.392022,22.017429,39.108577,83.694392,146.243281,294.421493,643.040903,1371.996740,2612.382888,4253.412115,5926.637852,7262.047422,8145.560502
398.107171,0.124223,0.220887,0.392761,0.698351,1.241654,2.207515,3.924412,6.975948,12.398694,22.033077,39.145178,83.959179,147.218090,298.862148,663.937329,1469.936389,3005.352176,5330.244636,8037.694486,10476.670322,12250.936961
501.187234,0.124228,0.220900,0.392792,0.698423,1.241826,2.207921,3.925371,6.978212,12.404029,22.045620,39.174573,84.164436,147.961295,302.198310,679.091601,1541.404863,3319.531317,6363.341864,10445.281061,14668.120546,18082.453882
630.957344,0.124232,0.220910,0.392816,0.698481,1.241962,2.208244,3.926135,6.980016,12.408288,22.055653,39.198152,84.325908,148.536789,304.741254,690.371323,1591.768085,3550.507255,7294.165999,13029.069724,19805.847463,26006.910235
794.328235,0.124236,0.220918,0.392835,0.698527,1.242071,2.208501,3.926743,6.981454,12.411684,22.063666,39.217021,84.453630,148.986918,306.700908,698.903776,1628.518905,3718.131471,8025.099981,15478.949769,25625.610442,36282.734826
1000.000000,0.124239,0.220925,0.392851,0.698563,1.242157,2.208705,3.927226,6.982598,12.414390,22.070058,39.232096,84.554833,149.341114,308.224852,705.435821,1655.967403,3836.688780,8563.421747,17665.738156,31791.210284,48744.026381
