# Program: /home/emthompson/anaconda3/envs/ps2ff/bin/run_ps2ff
# Config file: acr_n_rrup.ini
# Process start: 2017-09-25T10:45:59.942021
# Process finish: 2017-09-25T13:21:20.859861
# rup_dim_model = HB08, mech = N, LW = False, AR = 1.7, ndip = 5, mindip = 0.698132, maxdip = 1.047198, ntheta = 73, nxny = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","V4","V4.25","V4.5","V4.75","V5","V5.25","V5.5","V5.75","V6","V6.25","V6.5","V6.75","V7","V7.25","V7.5","V7.75","V8","V8.25","V8.5","V8.75","V9"
39.810717,2.068718,2.132237,2.259260,2.503625,2.962072,3.806836,5.341708,8.095305,12.965745,21.411092,35.548961,60.304167,79.163645,96.812292,110.327685,118.997910,123.962367,126.732366,128.367276,129.452427,130.275929
50.118723,1.391207,1.464674,1.605080,1.867545,2.350759,3.230421,4.816932,7.653920,12.679257,21.466565,36.510398,67.593481,96.076293,127.452776,154.966252,174.285869,185.843888,192.273350,195.963238,198.251677,199.828780
63.095734,0.939895,1.020522,1.170510,1.445851,1.946511,2.850377,4.472406,7.366247,12.496336,21.513520,37.150934,73.474292,112.985140,164.632927,217.599914,259.151317,285.704033,300.785771,309.277238,314.325299,317.637730
79.432823,0.645079,0.730709,0.887373,1.171657,1.684396,2.604875,4.251005,7.183664,12.385367,21.559820,37.601262,77.790946,128.702745,206.839981,299.269083,381.415881,439.429134,474.379611,494.038393,505.457213,512.529318
100.000000,0.454962,0.544002,0.705206,0.995564,1.516510,2.448296,4.110688,7.069460,12.320261,21.602513,37.919517,80.911109,141.474895,248.378304,395.089970,545.925278,665.150658,742.607144,787.526437,813.250977,828.679284
125.892541,0.333376,0.424690,0.588922,0.883333,1.409771,2.349184,4.022636,6.998950,12.282993,21.639589,38.144679,83.046533,150.698312,285.989707,499.566190,751.660614,978.372297,1141.848218,1242.468244,1300.109098,1333.948671
158.489319,0.256030,0.348841,0.515066,0.812148,1.342224,2.286744,3.967750,6.956172,12.262652,21.670235,38.304943,84.546036,157.232512,315.403354,598.888015,986.254418,1388.852640,1713.562272,1929.265394,2056.818775,2130.692835
199.526231,0.206987,0.300772,0.468294,0.767119,1.299589,2.247520,3.933695,6.930674,12.252961,21.695172,38.419525,85.624930,161.697677,336.605970,687.229891,1235.814542,1890.034759,2491.315683,2934.234565,3211.705854,3372.585182
251.188643,0.175948,0.270361,0.438719,0.738677,1.272716,2.222926,3.912662,6.915759,12.249690,21.716526,38.502050,86.415166,164.875610,351.633768,754.917400,1469.283252,2454.568979,3497.853877,4355.961645,4936.341081,5284.281592
316.227766,0.156327,0.251141,0.420036,0.720724,1.255791,2.207527,3.899727,6.907228,12.249864,21.735365,38.564351,87.002163,167.196956,362.075182,804.151609,1674.991674,3045.809926,4709.641785,6270.710786,7441.090472,8184.020557
398.107171,0.143933,0.239002,0.408240,0.709398,1.245135,2.197892,3.891796,6.902465,12.251603,21.751462,38.613642,87.446999,168.927794,369.643438,839.125061,1830.437211,3594.181355,6066.038318,8730.866674,10961.185038,12493.042474
501.187234,0.136108,0.231339,0.400794,0.702253,1.238424,2.191861,3.886946,6.899900,12.253888,21.764727,38.652706,87.789762,170.239199,375.262137,863.800307,1944.447622,4071.900373,7464.591799,11656.529468,15665.720813,18719.010608
630.957344,0.131169,0.226501,0.396094,0.697743,1.234196,2.188089,3.883998,6.898613,12.256243,21.775499,38.683487,88.055584,171.243131,379.498616,881.874970,2025.334617,4429.000753,8753.432007,14911.929122,21664.191308,27409.425873
794.328235,0.128051,0.223447,0.393125,0.694895,1.231531,2.185732,3.882223,6.898060,12.258450,21.784201,38.707771,88.263137,172.019652,382.732201,895.389724,2082.958959,4691.976290,9859.768853,18213.822573,28717.364831,38946.860959
1000.000000,0.126082,0.221517,0.391249,0.693095,1.229851,2.184261,3.881168,6.897915,12.260414,21.791203,38.726959,88.426134,172.625241,385.225933,905.646384,2125.442153,4878.191902,10680.502062,21243.160836,36522.038567,53549.899094
