# Program: /home/emthompson/anaconda3/envs/ps2ff/bin/run_ps2ff
# Config file: scr_ss_rrup.ini
# Process start: 2017-09-26T07:39:21.204752
# Process finish: 2017-09-26T10:19:15.470935
# rup_dim_model = S14, mech = SS, LW = False, AR = 1.0, ndip = 7, mindip = 1.047198, maxdip = 1.570796, ntheta = 73, nxny = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 15.000000
"Repi_km","R4","R4.25","R4.5","R4.75","R5","R5.25","R5.5","R5.75","R6","R6.25","R6.5","R6.75","R7","R7.25","R7.5","R7.75","R8","R8.25","R8.5","R8.75","R9"
39.810717,1.017631,1.014553,1.010484,1.005122,0.998084,0.988901,0.977011,0.961788,0.942485,0.917293,0.882111,0.833535,0.775674,0.721065,0.680348,0.655039,0.640667,0.632722,0.628499,0.626481,0.625727
50.118723,1.009989,1.007622,1.004488,1.000351,0.994908,0.987780,0.978507,0.966551,0.951227,0.930822,0.901170,0.857383,0.800666,0.742094,0.694819,0.663722,0.645619,0.635495,0.629996,0.627246,0.626110
63.095734,1.005345,1.003513,1.001084,0.997873,0.993638,0.988074,0.980804,0.971373,0.959172,0.942673,0.917988,0.879506,0.825852,0.765527,0.712480,0.675016,0.652327,0.639530,0.632497,0.628820,0.627123
79.432823,1.002587,1.001161,0.999269,0.996763,0.993451,0.989089,0.983367,0.975904,0.966175,0.952860,0.932524,0.899578,0.850666,0.790924,0.733258,0.689103,0.660960,0.644809,0.635825,0.630985,0.628612
100.000000,1.000996,0.999882,0.998401,0.996437,0.993838,0.990405,0.985888,0.979971,0.972207,0.961483,0.944863,0.917192,0.873835,0.816634,0.756240,0.705918,0.671717,0.651440,0.640055,0.633837,0.630654
125.892541,1.000119,0.999244,0.998081,0.996537,0.994490,0.991783,0.988210,0.983510,0.977314,0.968694,0.955194,0.932269,0.894816,0.841983,0.781214,0.725674,0.684876,0.659561,0.645183,0.637233,0.633008
158.489319,0.999667,0.998979,0.998063,0.996846,0.995231,0.993090,0.990258,0.986522,0.981577,0.974662,0.963748,0.944956,0.913330,0.866045,0.806996,0.747730,0.700445,0.669374,0.651282,0.641164,0.635667
199.526231,0.999464,0.998921,0.998198,0.997236,0.995958,0.994263,0.992016,0.989044,0.985099,0.979561,0.970769,0.955479,0.929175,0.887894,0.832416,0.771607,0.718617,0.681217,0.658560,0.645779,0.638755
251.188643,0.999402,0.998973,0.998401,0.997640,0.996627,0.995283,0.993499,0.991136,0.987990,0.983561,0.976500,0.964127,0.942501,0.907341,0.857014,0.796948,0.739398,0.695350,0.667265,0.651146,0.642179
316.227766,0.999416,0.999076,0.998623,0.998020,0.997218,0.996151,0.994734,0.992855,0.990349,0.986811,0.981152,0.971182,0.953552,0.924136,0.879679,0.822267,0.762031,0.711855,0.677740,0.657509,0.646151
398.107171,0.999467,0.999198,0.998839,0.998361,0.997724,0.996878,0.995752,0.994258,0.992262,0.989439,0.984914,0.976904,0.962618,0.938320,0.900004,0.847031,0.786437,0.731069,0.690388,0.665138,0.650796
501.187234,0.999533,0.999319,0.999035,0.998656,0.998151,0.997479,0.996585,0.995397,0.993808,0.991558,0.987943,0.981525,0.970001,0.950125,0.917816,0.870428,0.811548,0.752470,0.705327,0.674343,0.656299
630.957344,0.999602,0.999432,0.999206,0.998906,0.998505,0.997971,0.997261,0.996317,0.995053,0.993260,0.990376,0.985243,0.975978,0.959834,0.932984,0.891620,0.836291,0.775666,0.722833,0.685538,0.662942
794.328235,0.999666,0.999532,0.999353,0.999114,0.998796,0.998372,0.997808,0.997057,0.996052,0.994625,0.992326,0.988226,0.980798,0.967750,0.945688,0.910455,0.860245,0.800343,0.742953,0.699026,0.671017
1000.000000,0.999724,0.999617,0.999475,0.999285,0.999033,0.998696,0.998248,0.997652,0.996852,0.995717,0.993886,0.990615,0.984671,0.974167,0.956187,0.926706,0.882335,0.825059,0.764974,0.714925,0.680896
