# Program: /home/emthompson/anaconda3/envs/ps2ff/bin/run_ps2ff
# Config file: acr_ss_rrup.ini
# Process start: 2017-09-25T15:40:42.407164
# Process finish: 2017-09-25T17:12:05.605228
# rup_dim_model = HB08, mech = SS, LW = False, AR = 1.7, ndip = 4, mindip = 1.308997, maxdip = 1.570796, ntheta = 73, nxny = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","R4","R4.25","R4.5","R4.75","R5","R5.25","R5.5","R5.75","R6","R6.25","R6.5","R6.75","R7","R7.25","R7.5","R7.75","R8","R8.25","R8.5","R8.75","R9"
1.258925,8.979161,8.854453,8.690488,8.473783,8.186597,7.805635,7.300471,6.631903,5.751022,4.603490,3.180539,2.110078,1.617397,1.417139,1.369511,1.365400,1.365396,1.365396,1.365396,1.365396,1.365396
1.584893,7.166351,7.065113,6.933213,6.760003,6.531313,6.228596,5.827680,5.297478,4.599374,3.690967,2.567155,1.722401,1.332260,1.172933,1.134754,1.131399,1.131379,1.131378,1.131378,1.131378,1.131378
1.995262,5.734851,5.651835,5.544660,5.405369,5.222725,4.981933,4.663797,4.243712,3.691281,2.973677,2.089229,1.426887,1.120237,0.994584,0.964188,0.961367,0.961297,0.961292,0.961291,0.961291,0.961291
2.511886,4.607568,4.539032,4.450915,4.337710,4.190977,3.998962,3.746410,3.413899,2.977642,2.412557,1.720100,1.206475,0.968986,0.871769,0.847988,0.845515,0.845343,0.845312,0.845309,0.845309,0.845309
3.162278,3.723128,3.666401,3.593372,3.500123,3.380962,3.227010,3.026174,2.763161,2.419518,1.976485,1.438266,1.044270,0.862256,0.787731,0.769094,0.766715,0.766332,0.766234,0.766225,0.766225,0.766225
3.981072,3.032706,2.985767,2.925116,2.847575,2.749358,2.624610,2.464174,2.256053,1.986072,1.640638,1.226219,0.928104,0.790341,0.733689,0.718872,0.716356,0.715676,0.715447,0.715399,0.715395,0.715395
5.011872,2.497419,2.458678,2.408409,2.343834,2.261969,2.159269,2.029837,1.864650,1.652934,1.385221,1.069524,0.846945,0.743659,0.700577,0.688426,0.685587,0.684460,0.683991,0.683867,0.683854,0.683854
6.309573,2.086203,2.054383,2.012925,1.959380,1.891084,1.805420,1.699264,1.567023,1.400864,1.194464,0.956451,0.792101,0.715065,0.681938,0.671405,0.668008,0.666351,0.665569,0.665290,0.665226,0.665221
7.943282,1.774094,1.748143,1.714209,1.670161,1.613594,1.542100,1.453688,1.346024,1.214691,1.055809,0.877620,0.756584,0.698647,0.672264,0.662415,0.658290,0.655992,0.654740,0.654209,0.654065,0.654047
10.000000,1.540843,1.519875,1.492372,1.456520,1.410199,1.351152,1.277453,1.188160,1.082471,0.959270,0.825738,0.735572,0.690727,0.668372,0.658331,0.653190,0.650107,0.648338,0.647481,0.647161,0.647083
12.589254,1.369831,1.353073,1.331041,1.302223,1.264809,1.216773,1.156164,1.081890,0.994757,0.896982,0.795261,0.725950,0.689400,0.668876,0.657866,0.651457,0.647466,0.645037,0.643699,0.643123,0.642958
15.848932,1.247250,1.234015,1.216582,1.193722,1.163936,1.125484,1.076548,1.015725,0.943275,0.862829,0.782139,0.725576,0.693324,0.672698,0.659938,0.651879,0.646729,0.643518,0.641666,0.640745,0.640390
19.952623,1.161568,1.151231,1.137598,1.119688,1.096290,1.065963,1.027124,0.978322,0.919017,0.851513,0.783598,0.733273,0.702020,0.679572,0.664235,0.654088,0.647546,0.643400,0.640862,0.639453,0.638835
25.118864,1.103226,1.095227,1.084666,1.070774,1.052586,1.028941,0.998517,0.959984,0.912445,0.856582,0.797389,0.748438,0.715523,0.689654,0.670850,0.658080,0.649773,0.644449,0.641127,0.639193,0.638212
31.622777,1.064498,1.058346,1.050216,1.039508,1.025465,1.007162,0.983517,0.953379,0.915768,0.870512,0.819723,0.770107,0.733860,0.703091,0.679761,0.663675,0.653179,0.646431,0.642148,0.639514,0.638039
39.810717,1.039384,1.034665,1.028423,1.020191,1.009377,0.995248,0.976928,0.953442,0.923845,0.887570,0.845127,0.795988,0.756494,0.720172,0.691345,0.671111,0.657858,0.649292,0.643805,0.640372,0.638356
50.118723,1.023435,1.019813,1.015018,1.008686,1.000352,0.989437,0.975233,0.956923,0.933645,0.904670,0.869713,0.823253,0.782192,0.740867,0.705967,0.680694,0.663997,0.653182,0.646227,0.641803,0.639071
63.095734,1.013497,1.010709,1.007014,1.002128,0.995686,0.987228,0.976182,0.961868,0.943523,0.920391,0.891828,0.849794,0.809081,0.764329,0.723746,0.692840,0.671878,0.658221,0.649400,0.643745,0.640198
79.432823,1.007417,1.005261,1.002402,0.998616,0.993615,0.987032,0.978407,0.967176,0.952679,0.934200,0.910973,0.874219,0.835863,0.790064,0.744852,0.707953,0.681869,0.664675,0.653535,0.646365,0.641796
100.000000,1.003773,1.002099,0.999876,0.996928,0.993028,0.987883,0.981120,0.972276,0.960792,0.946020,0.927191,0.895899,0.861216,0.816533,0.768568,0.726245,0.694475,0.672896,0.658831,0.649744,0.643914
125.892541,1.001645,1.000338,0.998601,0.996297,0.993243,0.989206,0.983885,0.976901,0.967786,0.955973,0.940745,0.914564,0.884276,0.842760,0.794464,0.747846,0.710112,0.683327,0.665625,0.654145,0.646753
158.489319,1.000446,0.999422,0.998061,0.996252,0.993853,0.990676,0.986479,0.980952,0.973707,0.964258,0.951973,0.930344,0.904588,0.867440,0.820949,0.772039,0.729022,0.696487,0.674280,0.659796,0.650432
199.526231,0.999808,0.999004,0.997933,0.996510,0.994620,0.992113,0.988795,0.984413,0.978645,0.971088,0.961201,0.943495,0.921985,0.889819,0.847077,0.798256,0.751154,0.712694,0.685208,0.666982,0.655156
251.188643,0.999501,0.998866,0.998022,0.996899,0.995406,0.993423,0.990794,0.987314,0.982721,0.976680,0.968738,0.954340,0.936603,0.909409,0.871463,0.824840,0.775776,0.732165,0.698867,0.676029,0.661113
316.227766,0.999383,0.998881,0.998214,0.997325,0.996144,0.994573,0.992487,0.989723,0.986066,0.981241,0.974873,0.963223,0.948727,0.926112,0.893454,0.850863,0.802170,0.754692,0.715532,0.687341,0.668584
398.107171,0.999370,0.998973,0.998444,0.997741,0.996805,0.995559,0.993904,0.991707,0.988796,0.984947,0.979850,0.970459,0.958690,0.940100,0.912601,0.874978,0.828760,0.779638,0.735459,0.701409,0.677931
501.187234,0.999411,0.999096,0.998678,0.998120,0.997378,0.996390,0.995076,0.993330,0.991013,0.987945,0.983871,0.976326,0.966817,0.951661,0.928858,0.896605,0.854585,0.806101,0.758291,0.718452,0.689558
630.957344,0.999476,0.999227,0.998895,0.998453,0.997864,0.997079,0.996036,0.994649,0.992806,0.990361,0.987110,0.981062,0.973408,0.961124,0.942418,0.915330,0.878362,0.832614,0.783472,0.738753,0.703956
794.328235,0.999548,0.999351,0.999087,0.998737,0.998269,0.997647,0.996818,0.995716,0.994250,0.992303,0.989711,0.984873,0.978730,0.968819,0.953590,0.931169,0.899576,0.858166,0.809925,0.761825,0.721329
1000.000000,0.999619,0.999462,0.999253,0.998975,0.998604,0.998109,0.997451,0.996575,0.995410,0.993861,0.991795,0.987931,0.983011,0.975042,0.962713,0.944344,0.917865,0.881577,0.836322,0.787194,0.741959
