# Program: /home/emthompson/anaconda3/envs/ps2ff/bin/run_ps2ff
# Config file: figure3_top.ini
# Process start: 2017-09-11T15:13:07.402313
# Process finish: 2017-09-11T15:43:38.677886
# rup_dim_model = WC94, mech = A, LW = False, AR = 1.7, ndip = 17, mindip = 0.174533, maxdip = 1.570796, ntheta = 73, nxny = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","V4","V4.25","V4.5","V4.75","V5","V5.25","V5.5","V5.75","V6","V6.25","V6.5","V6.75","V7","V7.25","V7.5","V7.75","V8","V8.25","V8.5","V8.75","V9"
39.810717,0.209832,0.353808,0.596321,1.004476,1.690530,2.841388,4.766172,7.970362,13.263842,21.894188,35.660835,56.757691,84.852738,114.303804,138.229596,154.346277,163.862325,169.037414,171.873490,173.620418,174.803250
50.118723,0.210032,0.354248,0.597287,1.006629,1.695476,2.853104,4.794442,8.039807,13.438428,22.346289,36.962403,61.444872,99.634794,147.119740,191.625324,224.852409,246.206335,258.731488,265.737531,269.803825,272.395765
63.095734,0.210191,0.354597,0.598054,1.008315,1.699242,2.861791,4.815078,8.089700,13.561302,22.656185,37.818246,64.666166,112.227099,181.488421,256.832269,319.676856,363.278397,390.461119,406.310896,415.414103,420.915409
79.432823,0.210317,0.354873,0.598662,1.009650,1.702183,2.868381,4.830346,8.126059,13.649380,22.873670,38.399369,66.892800,122.701579,216.267107,333.887020,444.493623,528.041326,582.989835,616.247191,635.637221,647.083691
100.000000,0.210417,0.355093,0.599144,1.010710,1.704510,2.873513,4.841886,8.152902,13.713455,23.029200,38.805807,68.440170,131.015987,250.270026,422.582080,605.830189,757.702605,863.728267,930.448652,970.152267,993.414332
125.892541,0.210497,0.355268,0.599527,1.011551,1.706358,2.877571,4.850843,8.173118,13.760668,23.142148,39.096021,69.504720,137.013500,280.817142,519.440391,808.927482,1073.968438,1271.907241,1401.765030,1480.535158,1526.607767
158.489319,0.210560,0.355406,0.599832,1.012219,1.707824,2.880790,4.857916,8.188757,13.796103,23.225215,39.306681,70.263368,141.366188,306.874373,620.426726,1056.087624,1501.693139,1860.470451,2107.404071,2261.561338,2352.520408
199.526231,0.210610,0.355516,0.600073,1.012749,1.708988,2.883346,4.863527,8.201088,13.823418,23.287360,39.461577,70.815968,144.406052,326.235404,714.469243,1335.997218,2058.803776,2695.040956,3156.887072,3454.645961,3633.483382
251.188643,0.210650,0.355604,0.600265,1.013170,1.709912,2.885375,4.867982,8.210869,13.844918,23.335089,39.577279,71.224664,146.599771,340.571034,797.394339,1635.497321,2752.014727,3845.632319,4694.854111,5264.448557,5615.242226
316.227766,0.210682,0.355673,0.600417,1.013505,1.710646,2.886985,4.871518,8.218633,13.861968,23.372582,39.665845,71.531157,148.221214,350.761667,861.440147,1924.028280,3556.683176,5370.193677,6902.885500,7980.537100,8661.725618
398.107171,0.210707,0.355728,0.600538,1.013770,1.711228,2.888264,4.874325,8.224796,13.875500,23.402300,39.735230,71.765675,149.439944,358.128854,908.979518,2182.232228,4429.643861,7291.714048,9978.898756,11993.699145,13309.656040
501.187234,0.210727,0.355772,0.600634,1.013981,1.711691,2.889279,4.876554,8.229688,13.886241,23.425886,39.790138,71.948273,150.369748,363.608359,943.436625,2390.686730,5300.068951,9571.589317,14105.424144,17794.755097,20314.404176
630.957344,0.210742,0.355807,0.600711,1.014148,1.712058,2.890086,4.878323,8.233573,13.894769,23.444608,39.833668,72.091609,151.087435,367.752220,968.263654,2545.190661,6086.755545,12074.771633,19366.268294,25945.213015,30721.541254
794.328235,0.210755,0.355834,0.600771,1.014281,1.712350,2.890726,4.879729,8.236658,13.901539,23.459471,39.868211,72.204837,151.646835,370.926674,986.729450,2659.136861,6748.915614,14648.554223,25727.656663,36994.259400,45854.479139
1000.000000,0.210765,0.355856,0.600819,1.014387,1.712582,2.891235,4.880845,8.239107,13.906915,23.471271,39.895633,72.294547,152.085740,373.381132,1000.704075,2740.992411,7242.341617,17010.184092,32822.882040,51258.728321,67285.453363
